route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
3930,1,955367,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955368,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955369,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955370,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955371,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955372,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955373,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955374,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955375,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955376,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955377,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955378,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955379,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955380,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955381,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955382,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955383,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955384,Aviation Sta/LAX,,1,,27598,0,0
3930,1,955385,Aviation Sta/LAX,,1,,27598,0,0
3904,2,950870,UCLA,,0,,27501,0,0
3904,2,950869,UCLA,,0,,27501,0,0
3904,2,950868,UCLA,,0,,27503,0,0
3904,2,950867,UCLA,,0,,27503,0,0
3904,2,950866,UCLA,,0,,27503,0,0
3904,2,950865,UCLA,,0,,27503,0,0
3904,2,950864,UCLA,,0,,27503,0,0
3904,2,950863,UCLA,,0,,27503,0,0
3904,2,950862,UCLA,,0,,27503,0,0
3904,2,950861,UCLA,,0,,27503,0,0
3904,2,950860,UCLA,,0,,27503,0,0
3904,2,950859,UCLA,,0,,27501,0,0
3904,2,950858,UCLA,,0,,27503,0,0
3904,2,950857,UCLA,,0,,27503,0,0
3904,2,950856,UCLA,,0,,27503,0,0
3904,2,950855,UCLA,,0,,27503,0,0
3904,2,950854,UCLA,,0,,27503,0,0
3904,2,950853,UCLA,,0,,27503,0,0
3904,2,950852,UCLA,,0,,27501,0,0
3904,2,950851,UCLA,,0,,27503,0,0
3904,2,950850,UCLA,,0,,27503,0,0
3904,2,950849,UCLA,,0,,27503,0,0
3904,2,950848,UCLA,,0,,27503,0,0
3904,2,950847,UCLA,,0,,27503,0,0
3904,2,950846,UCLA,,0,,27503,0,0
3904,2,950845,UCLA,,0,,27503,0,0
3904,2,950844,UCLA,,0,,27503,0,0
3904,2,950843,UCLA,,0,,27503,0,0
3904,2,950842,UCLA,,0,,27503,0,0
3904,2,950841,UCLA,,0,,27503,0,0
3904,2,950840,UCLA,,0,,27503,0,0
3904,2,950839,UCLA,,0,,27503,0,0
3904,2,950838,UCLA,,0,,27503,0,0
3904,2,950837,UCLA,,0,,27503,0,0
3904,2,950836,UCLA,,0,,27503,0,0
3904,2,950835,UCLA,,0,,27503,0,0
3904,2,950834,UCLA,,0,,27503,0,0
3904,2,950833,UCLA,,0,,27503,0,0
3904,2,950832,UCLA,,0,,27503,0,0
3904,2,950831,UCLA,,0,,27503,0,0
3904,2,950830,UCLA,,0,,27503,0,0
3904,2,950829,UCLA,,0,,27503,0,0
3904,2,950828,UCLA,,0,,27503,0,0
3904,2,950827,UCLA,,0,,27503,0,0
3904,2,950826,UCLA,,0,,27503,0,0
3904,2,950825,UCLA,,0,,27503,0,0
3904,2,950824,UCLA,,0,,27503,0,0
3904,2,950823,UCLA,,0,,27503,0,0
3904,2,950822,UCLA,,0,,27503,0,0
3904,2,950821,UCLA,,0,,27503,0,0
3904,2,950820,UCLA,,0,,27503,0,0
3904,2,950819,UCLA,,0,,27503,0,0
3904,2,950818,UCLA,,0,,27503,0,0
3904,2,950817,UCLA,,0,,27503,0,0
3904,2,950816,UCLA,,0,,27503,0,0
3904,2,950815,UCLA,,0,,27503,0,0
3904,2,950814,UCLA,,0,,27503,0,0
3904,2,950928,Venice,,1,,27506,0,0
3904,2,950929,Venice,,1,,27507,0,0
3904,2,950927,Venice,,1,,27506,0,0
3904,2,950926,Venice,,1,,27506,0,0
3904,2,950925,Venice,,1,,27506,0,0
3904,2,950924,Venice,,1,,27506,0,0
3904,2,950923,Venice,,1,,27506,0,0
3904,2,950922,Venice,,1,,27506,0,0
3904,2,950921,Venice,,1,,27506,0,0
3904,2,950920,Venice,,1,,27506,0,0
3904,2,950919,Venice,,1,,27506,0,0
3904,2,950918,Venice,,1,,27506,0,0
3904,2,950917,Venice,,1,,27506,0,0
3904,2,950916,Venice,,1,,27506,0,0
3904,2,950915,Venice,,1,,27506,0,0
3904,2,950914,Venice,,1,,27506,0,0
3904,2,950913,Venice,,1,,27506,0,0
3904,2,950912,Venice,,1,,27506,0,0
3904,2,950911,Venice,,1,,27506,0,0
3904,2,950910,Venice,,1,,27506,0,0
3904,2,950909,Venice,,1,,27506,0,0
3904,2,950908,Venice,,1,,27506,0,0
3904,2,950907,Venice,,1,,27506,0,0
3904,2,950906,Venice,,1,,27506,0,0
3904,2,950905,Venice,,1,,27506,0,0
3904,2,950904,Venice,,1,,27506,0,0
3904,2,950903,Venice,,1,,27506,0,0
3904,2,950902,Venice,,1,,27506,0,0
3904,2,950901,Venice,,1,,27506,0,0
3904,2,950900,Venice,,1,,27506,0,0
3904,2,950899,Venice,,1,,27506,0,0
3904,2,950898,Venice,,1,,27506,0,0
3904,2,950897,Venice,,1,,27506,0,0
3904,2,950896,Venice,,1,,27506,0,0
3904,2,950895,Venice,,1,,27506,0,0
3904,2,950894,Venice,,1,,27506,0,0
3904,2,950893,Venice,,1,,27506,0,0
3904,2,950892,Venice,,1,,27506,0,0
3904,2,950891,Venice,,1,,27506,0,0
3904,2,950890,Venice,,1,,27506,0,0
3904,2,950889,Venice,,1,,27506,0,0
3904,2,950888,Venice,,1,,27506,0,0
3904,2,950887,Venice,,1,,27506,0,0
3904,2,950886,Venice,,1,,27506,0,0
3904,2,950885,Venice,,1,,27506,0,0
3904,2,950884,Venice,,1,,27506,0,0
3904,2,950883,Venice,,1,,27506,0,0
3904,2,950882,Venice,,1,,27506,0,0
3904,2,950881,Venice,,1,,27506,0,0
3904,2,950880,Venice,,1,,27506,0,0
3904,2,950879,Venice,,1,,27506,0,0
3904,2,950878,Venice,,1,,27506,0,0
3904,2,950877,Venice,,1,,27506,0,0
3904,2,950876,Venice,,1,,27506,0,0
3904,2,950875,Venice,,1,,27506,0,0
3904,2,950874,Venice,,1,,27506,0,0
3904,2,950873,Venice,,1,,27506,0,0
3904,2,950872,Venice,,1,,27506,0,0
3904,2,950871,Venice,,1,,27506,0,0
3905,2,951174,UCLA,,0,,27509,0,0
3905,2,951175,UCLA,,0,,27509,0,0
3905,2,951176,UCLA,,0,,27509,0,0
3905,2,951177,UCLA,,0,,27509,0,0
3905,2,951178,UCLA,,0,,27509,0,0
3905,2,951179,UCLA,,0,,27509,0,0
3905,2,951180,UCLA,,0,,27509,0,0
3905,2,951181,UCLA,,0,,27509,0,0
3905,2,951182,UCLA,,0,,27509,0,0
3905,2,951183,UCLA,,0,,27509,0,0
3905,2,951184,UCLA,,0,,27509,0,0
3905,2,951185,UCLA,,0,,27509,0,0
3905,2,951186,UCLA,,0,,27509,0,0
3905,2,951187,UCLA,,0,,27509,0,0
3905,2,951188,UCLA,,0,,27509,0,0
3905,2,951189,UCLA,,0,,27509,0,0
3905,2,951190,UCLA,,0,,27509,0,0
3905,2,951191,UCLA,,0,,27509,0,0
3905,2,951192,UCLA,,0,,27509,0,0
3905,2,951193,UCLA,,0,,27509,0,0
3905,2,951194,UCLA,,0,,27509,0,0
3905,2,951195,UCLA,,0,,27509,0,0
3905,2,951196,UCLA,,0,,27509,0,0
3905,2,951197,UCLA,,0,,27509,0,0
3905,2,951198,UCLA,,0,,27509,0,0
3905,2,951199,UCLA,,0,,27509,0,0
3905,2,951200,UCLA,,0,,27509,0,0
3905,2,951201,UCLA,,0,,27509,0,0
3905,2,951202,UCLA,,0,,27509,0,0
3905,2,951203,UCLA,,0,,27509,0,0
3905,2,951205,Downtown SM,,1,,27512,0,0
3905,2,951206,Downtown SM,,1,,27512,0,0
3905,2,951207,Downtown SM,,1,,27512,0,0
3905,2,951208,Downtown SM,,1,,27512,0,0
3905,2,951209,Downtown SM,,1,,27512,0,0
3905,2,951210,Downtown SM,,1,,27512,0,0
3905,2,951211,Downtown SM,,1,,27512,0,0
3905,2,951212,Downtown SM,,1,,27512,0,0
3905,2,951213,Downtown SM,,1,,27512,0,0
3905,2,951214,Downtown SM,,1,,27512,0,0
3905,2,951215,Downtown SM,,1,,27512,0,0
3905,2,951216,Downtown SM,,1,,27512,0,0
3905,2,951217,Downtown SM,,1,,27512,0,0
3905,2,951218,Downtown SM,,1,,27512,0,0
3905,2,951219,Downtown SM,,1,,27512,0,0
3905,2,951220,Downtown SM,,1,,27512,0,0
3905,2,951221,Downtown SM,,1,,27512,0,0
3905,2,951222,Downtown SM,,1,,27512,0,0
3905,2,951223,Downtown SM,,1,,27512,0,0
3905,2,951224,Downtown SM,,1,,27512,0,0
3905,2,951225,Downtown SM,,1,,27512,0,0
3905,2,951226,Downtown SM,,1,,27512,0,0
3905,2,951227,Downtown SM,,1,,27512,0,0
3905,2,951228,Downtown SM,,1,,27512,0,0
3905,2,951229,Downtown SM,,1,,27512,0,0
3905,2,951230,Downtown SM,,1,,27512,0,0
3905,2,951231,Downtown SM,,1,,27512,0,0
3905,2,951204,Downtown SM,,1,,27512,0,0
3905,2,951232,Downtown SM,,1,,27512,0,0
3905,2,951234,Downtown SM,,1,,27512,0,0
3905,2,951233,Downtown SM,,1,,27512,0,0
3905,2,951235,Downtown SM,,1,,27512,0,0
3905,2,951236,Downtown SM,,1,,27512,0,0
3905,2,951237,Downtown SM,,1,,27512,0,0
3910,2,951934,Wilshire/Western Station,,0,,27520,0,0
3910,2,951935,Wilshire/Western Station,,0,,27520,0,0
3910,2,951936,Wilshire/Western Station,,0,,27520,0,0
3910,2,951937,Wilshire/Western Station,,0,,27520,0,0
3910,2,951938,Wilshire/Western Station,,0,,27520,0,0
3910,2,951939,Wilshire/Western Station,,0,,27520,0,0
3910,2,951940,Wilshire/Western Station,,0,,27520,0,0
3910,2,951941,Wilshire/Western Station,,0,,27520,0,0
3910,2,951942,Wilshire/Western Station,,0,,27520,0,0
3910,2,951943,Wilshire/Western Station,,0,,27520,0,0
3910,2,951944,Wilshire/Western Station,,0,,27520,0,0
3910,2,951945,Wilshire/Western Station,,0,,27520,0,0
3910,2,951946,Wilshire/Western Station,,0,,27520,0,0
3910,2,951947,Wilshire/Western Station,,0,,27520,0,0
3910,2,951948,Wilshire/Western Station,,0,,27520,0,0
3910,2,951949,Wilshire/Western Station,,0,,27520,0,0
3910,2,951950,Wilshire/Western Station,,0,,27520,0,0
3910,2,951951,Wilshire/Western Station,,0,,27520,0,0
3910,2,951952,Wilshire/Western Station,,0,,27520,0,0
3910,2,951953,Wilshire/Western Station,,0,,27520,0,0
3910,2,951954,Wilshire/Western Station,,0,,27520,0,0
3910,2,951955,Wilshire/Western Station,,0,,27520,0,0
3910,2,951956,Wilshire/Western Station,,0,,27520,0,0
3910,2,951957,Wilshire/Western Station,,0,,27520,0,0
3910,2,951958,Wilshire/Western Station,,0,,27520,0,0
3910,2,951959,Wilshire/Western Station,,0,,27520,0,0
3910,2,951960,Wilshire/Western Station,,0,,27520,0,0
3910,2,951961,Wilshire/Western Station,,0,,27520,0,0
3910,2,951962,Wilshire/Western Station,,0,,27520,0,0
3910,2,951963,Wilshire/Western Station,,0,,27520,0,0
3910,2,951964,Wilshire/Western Station,,0,,27520,0,0
3910,2,951965,Wilshire/Western Station,,0,,27520,0,0
3910,2,951966,Wilshire/Western Station,,0,,27520,0,0
3910,2,951967,Wilshire/Western Station,,0,,27520,0,0
3910,2,951968,Wilshire/Western Station,,0,,27520,0,0
3910,2,951969,Wilshire/Western Station,,0,,27520,0,0
3910,2,951970,Wilshire/Western Station,,0,,27520,0,0
3910,2,951971,Wilshire/Western Station,,0,,27520,0,0
3910,2,951972,Wilshire/Western Station,,0,,27520,0,0
3910,2,951973,Wilshire/Western Station,,0,,27520,0,0
3910,2,951974,Wilshire/Western Station,,0,,27520,0,0
3910,2,951975,Wilshire/Western Station,,0,,27520,0,0
3910,2,951976,Wilshire/Western Station,,0,,27520,0,0
3910,2,951977,Wilshire/Western Station,,0,,27520,0,0
3910,2,951978,Wilshire/Western Station,,0,,27520,0,0
3910,2,951928,Wilshire/Western Station,,0,,27520,0,0
3910,2,951929,Wilshire/Western Station,,0,,27520,0,0
3910,2,951930,Wilshire/Western Station,,0,,27520,0,0
3910,2,951931,Wilshire/Western Station,,0,,27520,0,0
3910,2,951932,Wilshire/Western Station,,0,,27520,0,0
3910,2,951933,Wilshire/Western Station,,0,,27520,0,0
3910,2,951979,Wilshire/Western Station,,0,,27520,0,0
3910,2,951980,Wilshire/Western Station,,0,,27520,0,0
3910,2,951981,Wilshire/Western Station,,0,,27520,0,0
3910,2,951982,Wilshire/Western Station,,0,,27520,0,0
3910,2,951983,Wilshire/Western Station,,0,,27520,0,0
3910,2,951984,Wilshire/Western Station,,0,,27520,0,0
3910,2,951985,Wilshire/Western Station,,0,,27520,0,0
3910,2,951986,Wilshire/Western Station,,0,,27520,0,0
3910,2,951987,Wilshire/Western Station,,0,,27520,0,0
3910,2,951988,Wilshire/Western Station,,0,,27520,0,0
3910,2,951989,Wilshire/Western Station,,0,,27520,0,0
3910,2,951990,Wilshire/Western Station,,0,,27520,0,0
3910,2,951991,Wilshire/Western Station,,0,,27520,0,0
3910,2,951992,Wilshire/Western Station,,0,,27520,0,0
3910,2,951993,Wilshire/Western Station,,0,,27520,0,0
3910,2,951994,Downtown SM,,1,,27525,0,0
3910,2,951995,Downtown SM,,1,,27525,0,0
3910,2,951996,Downtown SM,,1,,27525,0,0
3910,2,951997,Downtown SM,,1,,27525,0,0
3910,2,951998,Downtown SM,,1,,27524,0,0
3910,2,951999,Downtown SM,,1,,27524,0,0
3910,2,952000,Downtown SM,,1,,27524,0,0
3910,2,952001,Downtown SM,,1,,27524,0,0
3910,2,952002,Downtown SM,,1,,27524,0,0
3910,2,952003,Downtown SM,,1,,27524,0,0
3910,2,952004,Downtown SM,,1,,27524,0,0
3910,2,952005,Downtown SM,,1,,27524,0,0
3910,2,952006,Downtown SM,,1,,27524,0,0
3910,2,952007,Downtown SM,,1,,27524,0,0
3910,2,952008,Downtown SM,,1,,27524,0,0
3910,2,952009,Downtown SM,,1,,27524,0,0
3910,2,952010,Downtown SM,,1,,27524,0,0
3910,2,952011,Downtown SM,,1,,27524,0,0
3910,2,952012,Downtown SM,,1,,27524,0,0
3910,2,952013,Downtown SM,,1,,27524,0,0
3910,2,952014,Downtown SM,,1,,27524,0,0
3910,2,952015,Downtown SM,,1,,27524,0,0
3910,2,952016,Downtown SM,,1,,27524,0,0
3910,2,952017,Downtown SM,,1,,27524,0,0
3910,2,952018,Downtown SM,,1,,27524,0,0
3910,2,952019,Downtown SM,,1,,27524,0,0
3910,2,952020,Downtown SM,,1,,27524,0,0
3910,2,952021,Downtown SM,,1,,27524,0,0
3910,2,952022,Downtown SM,,1,,27524,0,0
3910,2,952023,Downtown SM,,1,,27524,0,0
3910,2,952024,Downtown SM,,1,,27524,0,0
3910,2,952025,Downtown SM,,1,,27524,0,0
3910,2,952026,Downtown SM,,1,,27524,0,0
3910,2,952027,Downtown SM,,1,,27524,0,0
3910,2,952028,Downtown SM,,1,,27524,0,0
3910,2,952029,Downtown SM,,1,,27524,0,0
3910,2,952030,Downtown SM,,1,,27524,0,0
3910,2,952031,Downtown SM,,1,,27524,0,0
3910,2,952032,Downtown SM,,1,,27524,0,0
3910,2,952033,Downtown SM,,1,,27524,0,0
3910,2,952034,Downtown SM,,1,,27524,0,0
3910,2,952035,Downtown SM,,1,,27524,0,0
3910,2,952036,Downtown SM,,1,,27524,0,0
3910,2,952037,Downtown SM,,1,,27524,0,0
3910,2,952038,Downtown SM,,1,,27524,0,0
3910,2,952039,Downtown SM,,1,,27524,0,0
3910,2,952040,Downtown SM,,1,,27524,0,0
3910,2,952041,Downtown SM,,1,,27524,0,0
3910,2,952042,Downtown SM,,1,,27524,0,0
3910,2,952043,Downtown SM,,1,,27524,0,0
3910,2,952044,Downtown SM,,1,,27524,0,0
3910,2,952045,Downtown SM,,1,,27524,0,0
3910,2,952046,Downtown SM,,1,,27524,0,0
3910,2,952047,Downtown SM,,1,,27524,0,0
3910,2,952048,Downtown SM,,1,,27524,0,0
3910,2,952049,Downtown SM,,1,,27524,0,0
3910,2,952050,Downtown SM,,1,,27524,0,0
3910,2,952051,Downtown SM,,1,,27524,0,0
3910,2,952052,Downtown SM,,1,,27524,0,0
3910,2,952053,Downtown SM,,1,,27524,0,0
3910,2,952054,Downtown SM,,1,,27524,0,0
3910,2,952055,Downtown SM,,1,,27524,0,0
3911,2,952298,UCLA,,0,,27527,0,0
3911,2,952297,UCLA,,0,,27527,0,0
3911,2,952296,UCLA,,0,,27527,0,0
3911,2,952295,UCLA,,0,,27527,0,0
3911,2,952294,UCLA,,0,,27527,0,0
3911,2,952293,UCLA,,0,,27527,0,0
3911,2,952292,UCLA,,0,,27527,0,0
3911,2,952291,UCLA,,0,,27527,0,0
3911,2,952290,UCLA,,0,,27527,0,0
3911,2,952289,UCLA,,0,,27527,0,0
3911,2,952288,UCLA,,0,,27527,0,0
3911,2,952287,UCLA,,0,,27527,0,0
3911,2,952286,UCLA,,0,,27527,0,0
3911,2,952285,UCLA,,0,,27527,0,0
3911,2,952284,UCLA,,0,,27527,0,0
3911,2,952283,UCLA,,0,,27527,0,0
3911,2,952282,UCLA,,0,,27527,0,0
3911,2,952281,UCLA,,0,,27527,0,0
3911,2,952280,UCLA,,0,,27527,0,0
3911,2,952279,UCLA,,0,,27527,0,0
3911,2,952278,UCLA,,0,,27527,0,0
3911,2,952277,UCLA,,0,,27527,0,0
3911,2,952276,UCLA,,0,,27527,0,0
3911,2,952275,UCLA,,0,,27527,0,0
3911,2,952274,UCLA,,0,,27527,0,0
3911,2,952273,UCLA,,0,,27527,0,0
3911,2,952272,UCLA,,0,,27527,0,0
3911,2,952271,UCLA,,0,,27527,0,0
3911,2,952299,UCLA,,0,,27527,0,0
3911,2,952302,UCLA,,0,,27527,0,0
3911,2,952300,UCLA,,0,,27527,0,0
3911,2,952301,UCLA,,0,,27527,0,0
3911,2,952326,Downtown SM,,1,,27529,0,0
3911,2,952325,Downtown SM,,1,,27529,0,0
3911,2,952324,Downtown SM,,1,,27529,0,0
3911,2,952323,Downtown SM,,1,,27529,0,0
3911,2,952322,Downtown SM,,1,,27529,0,0
3911,2,952321,Downtown SM,,1,,27529,0,0
3911,2,952320,Downtown SM,,1,,27529,0,0
3911,2,952319,Downtown SM,,1,,27529,0,0
3911,2,952318,Downtown SM,,1,,27529,0,0
3911,2,952317,Downtown SM,,1,,27529,0,0
3911,2,952316,Downtown SM,,1,,27529,0,0
3911,2,952315,Downtown SM,,1,,27529,0,0
3911,2,952314,Downtown SM,,1,,27529,0,0
3911,2,952313,Downtown SM,,1,,27529,0,0
3911,2,952312,Downtown SM,,1,,27529,0,0
3911,2,952311,Downtown SM,,1,,27529,0,0
3911,2,952310,Downtown SM,,1,,27529,0,0
3911,2,952309,Downtown SM,,1,,27529,0,0
3911,2,952308,Downtown SM,,1,,27529,0,0
3911,2,952307,Downtown SM,,1,,27529,0,0
3911,2,952306,Downtown SM,,1,,27529,0,0
3911,2,952303,Downtown SM,,1,,27529,0,0
3911,2,952305,Downtown SM,,1,,27529,0,0
3911,2,952330,Downtown SM,,1,,27529,0,0
3911,2,952304,Downtown SM,,1,,27529,0,0
3911,2,952331,Downtown SM,,1,,27529,0,0
3911,2,952332,Downtown SM,,1,,27529,0,0
3911,2,952327,Downtown SM,,1,,27529,0,0
3911,2,952328,Downtown SM,,1,,27529,0,0
3911,2,952329,Downtown SM,,1,,27529,0,0
3912,2,952440,Pacific Palisades,,0,,27530,0,0
3912,2,952441,Pacific Palisades,,0,,27530,0,0
3912,2,952442,Pacific Palisades,,0,,27530,0,0
3912,2,952445,Pacific Palisades,,0,,27530,0,0
3912,2,952443,Pacific Palisades,,0,,27530,0,0
3912,2,952444,Pacific Palisades,,0,,27530,0,0
3912,2,952446,Pacific Palisades,,0,,27530,0,0
3912,2,952447,Pacific Palisades,,0,,27530,0,0
3912,2,952448,Pacific Palisades,,0,,27530,0,0
3912,2,952449,Pacific Palisades,,0,,27530,0,0
3912,2,952456,Pacific Palisades,,0,,27530,0,0
3912,2,952451,Pacific Palisades,,0,,27530,0,0
3912,2,952450,Pacific Palisades,,0,,27530,0,0
3912,2,952457,Pacific Palisades,,0,,27530,0,0
3912,2,952452,Pacific Palisades,,0,,27530,0,0
3912,2,952453,Pacific Palisades,,0,,27530,0,0
3912,2,952454,Pacific Palisades,,0,,27530,0,0
3912,2,952455,Pacific Palisades,,0,,27530,0,0
3912,2,952458,Downtown SM,,1,,27534,0,0
3912,2,952459,Downtown SM,,1,,27534,0,0
3912,2,952460,Downtown SM,,1,,27534,0,0
3912,2,952462,Downtown SM,,1,,27534,0,0
3912,2,952461,Downtown SM,,1,,27534,0,0
3912,2,952474,Downtown SM,,1,,27534,0,0
3912,2,952463,Downtown SM,,1,,27534,0,0
3912,2,952464,Downtown SM,,1,,27534,0,0
3912,2,952465,Downtown SM,,1,,27534,0,0
3912,2,952466,Downtown SM,,1,,27534,0,0
3912,2,952467,Downtown SM,,1,,27534,0,0
3912,2,952468,Downtown SM,,1,,27534,0,0
3912,2,952469,Downtown SM,,1,,27534,0,0
3912,2,952475,Downtown SM,,1,,27534,0,0
3912,2,952471,Downtown SM,,1,,27534,0,0
3912,2,952470,Downtown SM,,1,,27534,0,0
3912,2,952473,Downtown SM,,1,,27534,0,0
3912,2,952472,Downtown SM,,1,,27534,0,0
3914,2,952664,UCLA Rapid,,0,,27539,0,0
3914,2,952665,UCLA Rapid,,0,,27539,0,0
3914,2,952666,UCLA Rapid,,0,,27539,0,0
3914,2,952667,UCLA Rapid,,0,,27539,0,0
3914,2,952668,UCLA Rapid,,0,,27539,0,0
3914,2,952669,UCLA Rapid,,0,,27539,0,0
3914,2,952670,UCLA Rapid,,0,,27539,0,0
3914,2,952671,UCLA Rapid,,0,,27539,0,0
3914,2,952672,UCLA Rapid,,0,,27539,0,0
3914,2,952634,UCLA Rapid,,0,,27539,0,0
3914,2,952663,UCLA Rapid,,0,,27539,0,0
3914,2,952641,UCLA Rapid,,0,,27539,0,0
3914,2,952642,UCLA Rapid,,0,,27539,0,0
3914,2,952643,UCLA Rapid,,0,,27539,0,0
3914,2,952644,UCLA Rapid,,0,,27539,0,0
3914,2,952645,UCLA Rapid,,0,,27539,0,0
3914,2,952646,UCLA Rapid,,0,,27539,0,0
3914,2,952647,UCLA Rapid,,0,,27539,0,0
3914,2,952648,UCLA Rapid,,0,,27539,0,0
3914,2,952649,UCLA Rapid,,0,,27539,0,0
3914,2,952650,UCLA Rapid,,0,,27539,0,0
3914,2,952651,UCLA Rapid,,0,,27539,0,0
3914,2,952652,UCLA Rapid,,0,,27539,0,0
3914,2,952653,UCLA Rapid,,0,,27539,0,0
3914,2,952654,UCLA Rapid,,0,,27539,0,0
3914,2,952655,UCLA Rapid,,0,,27539,0,0
3914,2,952633,UCLA Rapid,,0,,27539,0,0
3914,2,952656,UCLA Rapid,,0,,27539,0,0
3914,2,952657,UCLA Rapid,,0,,27539,0,0
3914,2,952658,UCLA Rapid,,0,,27539,0,0
3914,2,952659,UCLA Rapid,,0,,27539,0,0
3914,2,952660,UCLA Rapid,,0,,27539,0,0
3914,2,952661,UCLA Rapid,,0,,27539,0,0
3914,2,952662,UCLA Rapid,,0,,27539,0,0
3914,2,952639,UCLA Rapid,,0,,27539,0,0
3914,2,952640,UCLA Rapid,,0,,27539,0,0
3914,2,952635,UCLA Rapid,,0,,27539,0,0
3914,2,952636,UCLA Rapid,,0,,27539,0,0
3914,2,952637,UCLA Rapid,,0,,27539,0,0
3914,2,952638,UCLA Rapid,,0,,27539,0,0
3914,2,952705,Palms Rapid,,1,,27541,0,0
3914,2,952706,Palms Rapid,,1,,27541,0,0
3914,2,952707,Palms Rapid,,1,,27541,0,0
3914,2,952708,Palms Rapid,,1,,27541,0,0
3914,2,952709,Palms Rapid,,1,,27541,0,0
3914,2,952710,Palms Rapid,,1,,27541,0,0
3914,2,952711,Palms Rapid,,1,,27541,0,0
3914,2,952684,Palms Rapid,,1,,27541,0,0
3914,2,952685,Palms Rapid,,1,,27541,0,0
3914,2,952674,Palms Rapid,,1,,27541,0,0
3914,2,952686,Palms Rapid,,1,,27541,0,0
3914,2,952687,Palms Rapid,,1,,27541,0,0
3914,2,952688,Palms Rapid,,1,,27541,0,0
3914,2,952689,Palms Rapid,,1,,27541,0,0
3914,2,952690,Palms Rapid,,1,,27541,0,0
3914,2,952691,Palms Rapid,,1,,27541,0,0
3914,2,952692,Palms Rapid,,1,,27541,0,0
3914,2,952693,Palms Rapid,,1,,27541,0,0
3914,2,952694,Palms Rapid,,1,,27541,0,0
3914,2,952695,Palms Rapid,,1,,27541,0,0
3914,2,952696,Palms Rapid,,1,,27541,0,0
3914,2,952697,Palms Rapid,,1,,27541,0,0
3914,2,952698,Palms Rapid,,1,,27541,0,0
3914,2,952699,Palms Rapid,,1,,27541,0,0
3914,2,952673,Palms Rapid,,1,,27541,0,0
3914,2,952700,Palms Rapid,,1,,27541,0,0
3914,2,952701,Palms Rapid,,1,,27541,0,0
3914,2,952702,Palms Rapid,,1,,27541,0,0
3914,2,952703,Palms Rapid,,1,,27541,0,0
3914,2,952704,Palms Rapid,,1,,27541,0,0
3914,2,952681,Palms Rapid,,1,,27541,0,0
3914,2,952682,Palms Rapid,,1,,27541,0,0
3914,2,952683,Palms Rapid,,1,,27541,0,0
3914,2,952676,Palms Rapid,,1,,27541,0,0
3914,2,952677,Palms Rapid,,1,,27541,0,0
3914,2,952678,Palms Rapid,,1,,27541,0,0
3914,2,952679,Palms Rapid,,1,,27541,0,0
3914,2,952680,Palms Rapid,,1,,27541,0,0
3914,2,952675,Palms Rapid,,1,,27541,0,0
3915,2,952948,Brentwood,,0,,27542,0,0
3915,2,952949,Brentwood,,0,,27542,0,0
3915,2,952950,Brentwood,,0,,27542,0,0
3915,2,952951,Brentwood,,0,,27542,0,0
3915,2,952952,Brentwood,,0,,27542,0,0
3915,2,952953,Brentwood,,0,,27542,0,0
3915,2,952954,Brentwood,,0,,27542,0,0
3915,2,952955,Brentwood,,0,,27542,0,0
3915,2,952956,Brentwood,,0,,27542,0,0
3915,2,952957,Brentwood,,0,,27542,0,0
3915,2,952958,Brentwood,,0,,27542,0,0
3915,2,952959,Brentwood,,0,,27542,0,0
3915,2,952960,Brentwood,,0,,27542,0,0
3915,2,952961,Brentwood,,0,,27542,0,0
3915,2,952947,Brentwood,,0,,27542,0,0
3915,2,952946,Brentwood,,0,,27542,0,0
3915,2,952945,Brentwood,,0,,27542,0,0
3915,2,952944,Brentwood,,0,,27542,0,0
3915,2,952943,Brentwood,,0,,27542,0,0
3915,2,952942,Brentwood,,0,,27542,0,0
3915,2,952941,Brentwood,,0,,27542,0,0
3915,2,952940,Brentwood,,0,,27542,0,0
3915,2,952939,Brentwood,,0,,27542,0,0
3915,2,952938,Brentwood,,0,,27542,0,0
3915,2,952962,Brentwood,,0,,27542,0,0
3915,2,952963,Brentwood,,0,,27542,0,0
3915,2,952964,Brentwood,,0,,27542,0,0
3915,2,952965,Brentwood,,0,,27542,0,0
3915,2,952966,Brentwood,,0,,27542,0,0
